File name,NFIQ2 score,UniformImage,EmptyImageOrContrastTooLow,FingerprintImageWithMinutiae,SufficientFingerprintForeground,FDA_Bin10_0,FDA_Bin10_1,FDA_Bin10_2,FDA_Bin10_3,FDA_Bin10_4,FDA_Bin10_5,FDA_Bin10_6,FDA_Bin10_7,FDA_Bin10_8,FDA_Bin10_9,FDA_Bin10_Mean,FDA_Bin10_StdDev,FingerJetFX_MinCount_COMMinRect200x200,FingerJetFX_MinutiaeCount,FJFXPos_Mu_MinutiaeQuality_2,FJFXPos_OCL_MinutiaeQuality_80,ImgProcROIArea_Mean,LCS_Bin10_0,LCS_Bin10_1,LCS_Bin10_2,LCS_Bin10_3,LCS_Bin10_4,LCS_Bin10_5,LCS_Bin10_6,LCS_Bin10_7,LCS_Bin10_8,LCS_Bin10_9,LCS_Bin10_Mean,LCS_Bin10_StdDev,MMB,Mu,OCL_Bin10_0,OCL_Bin10_1,OCL_Bin10_2,OCL_Bin10_3,OCL_Bin10_4,OCL_Bin10_5,OCL_Bin10_6,OCL_Bin10_7,OCL_Bin10_8,OCL_Bin10_9,OCL_Bin10_Mean,OCL_Bin10_StdDev,OF_Bin10_0,OF_Bin10_1,OF_Bin10_2,OF_Bin10_3,OF_Bin10_4,OF_Bin10_5,OF_Bin10_6,OF_Bin10_7,OF_Bin10_8,OF_Bin10_9,OF_Bin10_Mean,OF_Bin10_StdDev,OrientationMap_ROIFilter_CoherenceRel,OrientationMap_ROIFilter_CoherenceSum,RVUP_Bin10_0,RVUP_Bin10_1,RVUP_Bin10_2,RVUP_Bin10_3,RVUP_Bin10_4,RVUP_Bin10_5,RVUP_Bin10_6,RVUP_Bin10_7,RVUP_Bin10_8,RVUP_Bin10_9,RVUP_Bin10_Mean,RVUP_Bin10_StdDev
13F-L2-1.bmp,57,80.368,170.2,44,65276,0,5,5,9,6,8,7,10,8,6,0.45996,0.18966,29,44,0.15909,0.56818,124.33,0,9,2,3,2,2,5,7,11,23,0.75281,0.27093,170.2,170.2,3,6,6,6,4,6,4,5,9,59,0.8268,0.20245,26,27,27,33,14,20,14,11,4,4,0.11994,0.16885,0.82386,241.39,5,34,14,42,52,42,21,18,0,0,1.1413,0.67411
13F-L2-2.bmp,62,80.416,167.62,51,67056,2,4,6,10,5,9,8,6,9,6,0.45682,0.19232,31,51,0.37255,0.68627,122.74,0,8,1,3,2,3,7,11,10,20,0.76357,0.25097,167.62,167.62,1,0,7,8,2,4,6,5,10,65,0.86823,0.1604,28,21,25,35,20,16,14,6,8,1,0.11316,0.15697,0.86386,254.84,5,41,24,35,68,27,33,17,0,0,1.0779,0.52708
13F-L2-3.bmp,49,80.775,169.64,56,68855,1,3,5,4,8,8,9,10,10,7,0.47643,0.19612,32,56,0.21429,0.51786,128.05,0,6,4,2,2,5,8,11,6,21,0.76734,0.24972,169.64,169.64,1,4,4,3,6,2,8,6,11,63,0.86209,0.15713,18,23,22,30,26,19,7,11,5,3,0.12045,0.16332,0.81032,239.85,2,31,15,29,69,41,40,19,0,0,1.1726,0.5669
13F-L2-4.bmp,55,80.84,164.88,57,70715,1,2,3,8,9,9,8,9,9,4,0.45077,0.16332,34,57,0.19298,0.57895,123.83,0,1,3,3,5,8,6,9,12,15,0.82202,0.11582,164.88,164.88,1,1,2,9,4,6,5,4,15,61,0.86791,0.13827,21,19,19,28,21,22,10,7,8,2,0.12609,0.16313,0.78935,240.75,3,33,25,23,55,49,32,16,0,0,1.1235,0.48727
13F-L2-5.bmp,63,77.534,172.73,54,61405,1,5,4,5,11,9,6,8,6,6,0.45908,0.19442,39,54,0.18519,0.7037,123.02,0,4,2,5,4,4,9,13,6,14,0.7801,0.21205,172.73,172.73,0,7,3,5,8,7,7,4,12,55,0.83691,0.16662,18,22,26,24,27,19,9,6,8,1,0.11905,0.1597,0.8059,221.62,17,33,16,29,59,30,24,32,0,0,1.2067,0.95065
13F-L2-6.bmp,50,78.819,172.03,52,61644,0,4,5,12,9,8,5,4,6,4,0.43533,0.17343,38,52,0.11538,0.67308,120.69,0,5,1,2,4,7,5,9,9,15,0.78837,0.19361,172.03,172.03,2,2,4,8,4,6,11,5,15,51,0.84019,0.16022,20,21,15,24,21,22,6,11,5,3,0.12875,0.17962,0.80831,226.33,8,36,13,20,58,30,23,14,0,0,1.0762,0.52579
13F-L2-7.bmp,66,76.733,170.88,36,70943,1,2,2,9,6,8,8,9,10,8,0.49656,0.20966,20,36,0.38889,0.83333,133.44,0,1,1,1,5,6,7,11,13,18,0.8328,0.11341,170.88,170.88,1,4,4,3,1,5,10,4,15,61,0.86297,0.15645,14,21,22,25,22,7,10,11,3,4,0.12929,0.18384,0.80527,243.19,3,14,17,30,86,40,19,13,0,0,1.1186,0.52354
13F-L2-8.bmp,62,78.874,170.22,45,66997,3,1,6,8,9,9,9,7,7,4,0.43538,0.16651,35,45,0.26667,0.6,126.45,0,7,5,6,4,3,7,6,10,15,0.75963,0.23085,170.22,170.22,2,2,6,4,3,7,4,6,11,63,0.85821,0.16712,22,21,23,18,21,16,11,8,5,3,0.12092,0.16981,0.8101,236.55,5,32,16,24,58,46,20,20,0,0,1.1234,0.49546
13F-L3-1.bmp,47,85.393,165.54,61,63793,3,9,3,4,9,6,6,7,7,7,0.4571,0.21096,36,61,0.2459,0.7377,112.36,0,6,1,2,4,4,6,9,10,19,0.79794,0.19311,165.54,165.54,2,4,4,2,6,3,2,6,13,66,0.86316,0.17932,25,18,13,10,16,16,12,17,8,8,0.18875,0.24774,0.83398,241.02,18,42,29,17,52,49,29,21,0,0,1.0973,0.5838
13F-L3-2.bmp,60,84.436,153.3,39,75356,2,5,6,12,10,5,6,7,8,15,0.51051,0.25443,25,39,0.61538,0.79487,116.01,0,9,6,4,2,7,6,8,15,19,0.75351,0.24741,153.3,153.3,2,6,4,5,1,2,6,1,10,71,0.85378,0.18224,25,19,16,26,15,12,12,7,10,8,0.16413,0.24025,0.85434,270.82,23,34,30,20,68,54,43,37,0,0,1.1766,0.66453
